A,Ci,Qin,Tleaf,CurveID,FittingGroup
38.44952666220397,394.4535899437146,2000.0,28.81555,4,1
38.6306146022522,402.5848877629412,1999.99,28.8051,4,1
38.89425783184558,403.7103145266926,1999.99,28.80575,4,1
39.294477072567034,409.0892058898143,1999.99,28.8091,4,1
39.49113862655757,410.6833244069255,1999.99,28.812,4,1
39.57550340966025,419.7210063685381,2000.0,28.8111,4,1
39.78706327892252,421.748617956325,2000.0,28.81065,4,1
40.078935886600625,428.4860276020875,1999.99,28.8164,4,1
40.3463871083088,429.5014005275894,1999.99,28.8211,4,1
40.71257592054174,436.2058036947212,2000.0,28.8191,4,1
41.11525013846179,437.1828776328325,2000.0,28.812,4,1
41.43216303465292,444.9334139887168,1999.99,28.8029,4,1
41.7826648087375,445.8706458883725,1999.995,28.8019,4,1
42.04213569257879,452.9552829463231,1999.99,28.8037,4,1
42.08592069703395,455.8742826817069,1999.99,28.80445,4,1
42.00865261318264,466.4414611588619,2000.0,28.7963,4,1
42.20680982574878,468.39128593637855,2000.0,28.79505,4,1
42.67062447128507,474.31976230785966,2000.0,28.7954,4,1
42.89099979899711,475.88828487368994,1999.995,28.790750000000003,4,1
42.86612355777969,485.3073445089166,2000.0,28.784,4,1
43.217627986950696,485.6577429573675,2000.0,28.7814,4,1
43.49418985439825,493.4930802014206,2000.0,28.7655,4,1
43.62977647610202,495.46747281997995,2000.005,28.76465,4,1
43.9848464652902,501.8581835899228,2000.0,28.7683,4,1
44.17314559490722,503.6968246263487,2000.0,28.76275,4,1
44.48997230181577,511.0621308209366,2000.0,28.749,4,1
44.99987455077371,510.2446097101485,1999.995,28.7483,4,1
45.389327605829536,516.3951274028277,2000.0,28.748,4,1
45.35782157354964,520.0965320877542,2000.0,28.7491,4,1
45.25489312145719,530.7314915070226,2000.0,28.7528,4,1
45.52864839865393,531.7054727312664,2000.005,28.7572,4,1
45.824794017711554,538.8940316893811,2000.0,28.759,4,1
45.80237834139106,543.0156174797279,2000.0,28.7558,4,1
46.08171322576781,551.4500640082496,2000.0,28.7497,4,1
46.74711106668765,550.4170092359129,1999.995,28.75135,4,1
47.0720466888678,558.0547299270354,1999.99,28.7692,4,1
47.095400040747336,561.9527193023702,1999.99,28.77475,4,1
46.90006245503544,573.7065545286321,2000.0,28.7882,4,1
46.889012933870376,577.9299502357644,2000.0,28.7954,4,1
47.408478816748485,585.6206671317605,2000.0,28.81905,4,1
47.63647197790131,592.6064763586114,2000.0,28.824,4,1
47.67302046803105,596.3459504752461,2000.0,28.82355,4,1
47.73124115837651,605.2834837703771,2000.0,28.8397,4,1
47.94497634630735,607.12301572346,1999.995,28.8477,4,1
48.244165508466864,613.8209227253825,1999.99,28.8668,4,1
48.40874954429732,616.6100610931912,1999.99,28.86985,4,1
48.476863570681616,625.7049128975991,1999.99,28.8749,4,1
48.55758237766585,628.326882937519,1999.995,28.88035,4,1
48.776646466915466,635.0013217379701,1999.99,28.9026,4,1
48.90115563562775,637.0628765924326,1999.99,28.908,4,1
48.836417264882314,646.6417994819041,2000.0,28.9149,4,1
49.09924639298573,647.9208070607799,2000.0,28.915799999999997,4,1
49.67996516449161,652.9515964774595,1999.99,28.9173,4,1
49.85721122032234,654.2557307611747,1999.99,28.91905,4,1
49.58485905346966,664.9993866307235,1999.99,28.9196,4,1
49.58703719210016,667.3103435951764,1999.995,28.91575,4,1
49.94890617737209,673.1486652086722,2000.0,28.9045,4,1
49.99159350821101,675.1750513901039,1999.995,28.896949999999997,4,1
50.11060394009014,684.1741418674925,1999.99,28.8745,4,1
50.460818918989105,683.6492596797647,1999.985,28.8712,4,1
50.47821930294402,691.9536655548416,1999.98,28.869,4,1
50.29182687220886,696.0429971411618,1999.99,28.87265,4,1
50.283936847901266,706.6175037793828,1999.99,28.87,4,1
50.67980850791881,711.1752077680925,1999.995,28.8659,4,1
51.3064218970161,716.8290079586259,2000.0,28.8622,4,1
51.49945198352656,718.6754405670337,1999.995,28.8609,4,1
51.24309476971993,728.9317176889734,1999.99,28.8687,4,1
51.19983928820433,732.4516043637868,1999.995,28.87065,4,1
51.44645653042352,740.8406977427029,1999.99,28.8723,4,1
51.53991933027504,743.2230064203118,1999.995,28.87565,4,1
51.48998273514414,752.6516507742454,1999.99,28.8771,4,1
51.46038705503173,756.5420238148017,1999.99,28.87485,4,1
51.56881878139476,765.958665997339,2000.0,28.8771,4,1
51.77728981167414,767.7467560543876,2000.0,28.8786,4,1
51.65630203547065,778.0584570295442,2000.0,28.8747,4,1
51.89104203395001,779.347783016563,2000.0,28.8739,4,1
52.43288469047075,784.8525764285921,1999.99,28.8712,4,1
52.61323336567884,787.036554721652,1999.99,28.86565,4,1
52.389226744853744,798.5866475683733,2000.0,28.8587,4,1
52.2097566363643,803.282888297605,2000.0,28.8619,4,1
52.52701693235285,810.3265488562234,2000.0,28.8661,4,1
52.847725766651216,811.4876018245826,1999.995,28.87125,4,1
52.77740214764201,820.9963501091719,1999.99,28.8875,4,1
52.69011328607365,824.9325828877897,1999.99,28.89005,4,1
52.81062944598667,833.2719968297796,2000.0,28.8963,4,1
52.91789664189448,835.9624481301141,2000.0,28.897,4,1
52.915121636203786,846.0022553775624,1999.99,28.8994,4,1
53.13274308411271,847.6866506536526,1999.99,28.90235,4,1
53.39108290084383,855.021518150812,1999.99,28.9162,4,1
53.41637667983176,858.4447223880858,1999.99,28.91905,4,1
53.4714571862206,867.8733355746875,1999.99,28.9223,4,1
53.32765925633583,872.4524351035998,1999.99,28.9202,4,1
52.99325289586711,885.5882433747304,2000.0,28.9118,4,1
52.98563991196476,888.9286510436481,2000.01,28.9116,4,1
53.39771617829873,895.7795710396728,2000.0,28.8997,4,1
53.941839692930515,894.8771351335778,1999.995,28.8932,4,1
53.992144426953,904.248955689729,2000.0,28.8866,4,1
53.823208108249446,909.1396079849848,2000.005,28.8823,4,1
53.91070019436426,919.1875963138908,2000.01,28.8679,4,1
53.94720080173408,922.2747558475094,2000.01,28.8671,4,1
53.74722889764605,933.8646053264828,2000.0,28.869,4,1
53.74934969450961,937.4128243328922,1999.995,28.8671,4,1
54.243799196704224,943.910825210458,2000.0,28.8542,4,1
54.35999230751762,946.4772983158812,2000.0,28.84905,4,1
54.0564940235363,959.1428739762658,1999.99,28.8388,4,1
53.96732100913482,963.1749729244968,1999.995,28.83925,4,1
54.10067804524456,972.7654418875672,2000.0,28.8336,4,1
54.08714234969469,976.4273148059988,2000.0,28.8295,4,1
53.97563841537279,987.2987478025276,1999.99,28.8192,4,1
54.373813991523626,987.3998773795232,1999.995,28.81965,4,1
54.76709399715099,994.2520143965602,2000.01,28.8199,4,1
54.65637199046386,998.436513415398,2000.0,28.81875,4,1
54.57021101162894,1008.6810111581632,2000.0,28.8208,4,1
54.50835126126035,1012.4541612013024,2000.0,28.823,4,1
54.150389277055424,1025.428097659605,2000.0,28.8236,4,1
54.24743736376095,1029.1702690001396,2000.0,28.8194,4,1
54.727212886372286,1036.097898131679,2000.0,28.8175,4,1
54.790598578258106,1039.8287003158969,2000.0,28.82135,4,1
54.66521954412491,1050.7983580916075,2000.0,28.8251,4,1
54.554044996053435,1056.1683073828106,2000.005,28.8248,4,1
54.767688214419486,1064.8403392746134,2000.0,28.8339,4,1
54.752401291106814,1068.8931006272298,1999.995,28.83135,4,1
54.78463535945927,1078.6842858416032,1999.99,28.8185,4,1
55.10717159901186,1079.693457975253,1999.995,28.822850000000003,4,1
55.11230689704303,1088.602687824424,1999.99,28.832,4,1
55.134799754612935,1091.308309862962,1999.99,28.83705,4,1
55.42517453663205,1097.353011356759,2000.0,28.8548,4,1
55.46570878696747,1100.2451843756423,2000.0,28.85525,4,1
55.256081241778695,1111.7179131215264,2000.0,28.844,4,1
55.219604305396466,1114.905759604583,2000.0,28.84275,4,1
55.39913091699879,1122.2051927438536,1999.98,28.8511,4,1
55.94408911409549,1121.1781988642936,1999.985,28.8528,4,1
55.927504859427664,1130.3267785750566,2000.0,28.8651,4,1
55.819701409568886,1134.3692285130635,2000.005,28.86685,4,1
55.748615024178235,1144.9482562395006,2000.0,28.8604,4,1
55.645654798492,1149.1101987924303,1999.995,28.86195,4,1
55.799536927547535,1157.1109082444375,2000.0,28.8722,4,1
55.849811192684825,1159.8806342759326,2000.0,28.8759,4,1
55.82667339820834,1169.7224610306914,1999.99,28.8856,4,1
55.56364677929471,1175.080051410338,1999.995,28.88545,4,1
55.76111760563243,1182.9472956229902,2000.0,28.8963,4,1
56.192954491793415,1183.224369830968,1999.995,28.89985,4,1
56.29036807988506,1192.897064345943,2000.0,28.9023,4,1
56.20350979620853,1197.3324051215902,2000.0,28.90715,4,1
56.14283176214933,1207.8545426067644,1999.99,28.9132,4,1
56.18097402498649,1211.1349111508266,1999.995,28.91135,4,1
56.32094324960556,1219.6940169351997,2000.01,28.914,4,1
56.37127414422094,1222.7945129288596,2000.005,28.911050000000003,4,1
56.11373509648391,1235.4625966268952,2000.0,28.8939,4,1
56.13592001240999,1238.3190781111232,1999.995,28.894399999999997,4,1
56.47531692652912,1245.022272272497,1999.98,28.8997,4,1
56.54233531206399,1247.7965548186255,1999.985,28.89735,4,1
56.13234348927887,1260.7156700022404,1999.99,28.896,4,1
56.12090086588375,1264.3959741966714,1999.995,28.89525,4,1
56.6830026926991,1270.377198496359,2000.0,28.8966,4,1
57.07785143507422,1271.0271375933878,1999.995,28.9016,4,1
56.99937849026684,1281.1883668382552,1999.99,28.9111,4,1
56.82275597578072,1285.3148996791926,1999.995,28.9223,4,1
56.8351136707398,1295.8586035932474,2000.0,28.945,4,1
56.68629573658334,1305.052833055578,2000.0,28.9469,4,1
56.465329236199906,1310.2342814988635,1999.995,28.9428,4,1
56.61278212324621,1319.531338775629,2000.0,28.9257,4,1
56.80446470981101,1320.9496529397454,2000.0,28.92375,4,1
56.989711848918795,1329.2548155329914,2000.0,28.9101,4,1
56.945772478083285,1332.8129550385484,2000.0,28.9092,4,1
57.063686839587064,1341.3993264064147,2000.0,28.9077,4,1
57.253524774087104,1343.5126633612076,1999.995,28.899749999999997,4,1
57.345968137287834,1352.7420258898242,2000.0,28.8948,4,1
57.506792588464705,1354.6199300535077,2000.0,28.89695,4,1
57.27442963270261,1366.443173250214,2000.0,28.8853,4,1
56.966017421392195,1371.9386681010328,2000.0,28.8794,4,1
57.23313577841245,1379.9368368692556,2000.0,28.8702,4,1
57.551934777897294,1380.962823757559,2000.0,28.86675,4,1
57.21530379284823,1393.4609686181798,1999.99,28.8612,4,1
56.99713576964189,1398.2913788884955,1999.99,28.8666,4,1
57.37476356053017,1404.9582457699562,2000.0,28.8747,4,1
57.84743779558006,1404.9623098064978,2000.0,28.87515,4,1
6.295989407381341,119.64606278900516,1999.996,24.482973333333337,5,1
6.276423683454911,119.77840114033113,1999.9964285714289,24.482092857142852,5,1
6.266921624325767,119.85209741434856,1999.996153846154,24.479692307692307,5,1
6.517624411116937,116.98508163960238,1999.998333333333,24.475916666666663,5,1
7.012581628875197,111.3386052659008,1999.999090909091,24.472818181818184,5,1
7.451291259107088,106.38846308421994,1999.999,24.46945,5,1
7.830083829910938,102.48076105675956,2000.0011111111112,24.464177777777778,5,1
8.268359065350998,98.62558378549603,2000.0025,24.45785,5,1
8.723641795229554,94.99624589548644,2000.0012500000005,24.45315,5,1
8.97032394508147,94.04330405481475,2000.00125,24.4487125,5,1
8.938281734711039,96.76165251228755,2000.0012500000005,24.4445,5,1
9.022423443399823,98.88741237173532,1999.99875,24.4407375,5,1
9.471778027753498,97.60522969537912,1999.99875,24.437725,5,1
9.991413703627597,96.02515184390704,1999.99625,24.4362,5,1
10.259641835707502,97.5091337331956,1999.995,24.436524999999996,5,1
10.284177466963149,101.99547224467948,1999.9975,24.436425,5,1
10.34168086860161,106.50343127661996,1999.99875,24.435925,5,1
10.691861916535569,108.11917584260792,1999.9975,24.4359,5,1
11.10917062961084,109.20787282694872,1999.9975,24.437075,5,1
11.528344679708288,110.44772098608162,1999.9975,24.439375,5,1
11.983114252146551,111.31273751636778,1999.99625,24.441475,5,1
12.18421421254347,114.94011924216667,1999.99875,24.4441625,5,1
12.32382736637738,119.3466239039468,2000.0,24.44615,5,1
12.7931291670091,120.27100060267657,1999.99875,24.447975,5,1
13.207311504636138,121.7258361609294,1999.9975,24.45045,5,1
13.2399938648554,127.11627548337556,1999.9975,24.451925,5,1
13.43506101174116,130.63170327353382,1999.9975,24.4536,5,1
13.988230171289365,130.21555554513142,1999.99625,24.4554,5,1
14.549460728970352,129.84560068228004,1999.995,24.4575625,5,1
14.679106604991976,134.3201691951253,1999.99375,24.4591,5,1
14.733347914343538,139.77607978459386,1999.9925,24.4610375,5,1
15.163324896214206,141.13041966398282,1999.99375,24.4635375,5,1
15.534898092680518,142.8985828390829,1999.99625,24.4651875,5,1
15.859940286703724,144.9716288603126,1999.99625,24.466175,5,1
16.23414466384275,146.46243367752507,1999.995,24.4665125,5,1
16.298286927615923,151.63595975700923,1999.99625,24.466925,5,1
16.238129985295586,158.49817651975587,1999.99625,24.4666625,5,1
16.328147106646217,163.7496745337153,1999.99625,24.4662,5,1
16.658444173415955,166.40594991187692,1999.9975,24.464525,5,1
17.614633143836507,162.51697648881225,1999.99625,24.4612125,5,1
18.71498736824725,157.10571985319925,1999.99375,24.458125,5,1
18.97597447715225,160.6800516014755,1999.99375,24.45635,5,1
18.80479908086152,168.88952745978955,1999.9925,24.455625,5,1
19.011075586175885,173.01312844989351,1999.9925,24.4559875,5,1
19.331231615499988,175.89791840875367,1999.99375,24.458599999999997,5,1
19.326067429783144,182.2925051695856,1999.99375,24.462225,5,1
19.467698817767836,187.14581060163513,1999.995,24.4666125,5,1
19.980288349155387,188.02795525803168,1999.9975,24.47255,5,1
20.384549067279625,189.80315773954973,1999.9975,24.4794125,5,1
20.63594236766051,192.99716169154792,1999.99625,24.4854625,5,1
20.853366601572095,196.83021227340257,1999.99875,24.4896375,5,1
21.056977460918585,200.940562650121,1999.99875,24.4923375,5,1
21.59670269435209,201.32296110038385,1999.9975,24.49325,5,1
22.034131814740263,202.80735320766112,1999.9975,24.49295,5,1
21.933999996449035,210.20078841741588,1999.995,24.4932,5,1
22.14627628760209,214.14784121109787,1999.99375,24.494575,5,1
22.842012535765974,212.73111658118148,1999.995,24.49555,5,1
23.174368013704672,215.28111220854385,1999.99625,24.49595,5,1
23.08359449801417,222.1442444081284,1999.99625,24.495725,5,1
23.422462618549197,223.76813091569664,1999.9975,24.495424999999997,5,1
24.025370466126724,222.1928597142377,1999.99875,24.496387499999997,5,1
24.208301702111488,225.76187399573573,1999.99875,24.4972125,5,1
24.054172701324187,233.69001467391672,1999.99875,24.4966,5,1
23.90362626063185,241.74627945551663,1999.9975,24.494875,5,1
24.252741242737425,244.45450513075875,1999.9975,24.4920375,5,1
24.77869475920037,245.0732743221525,1999.9975,24.48835,5,1
25.288302443304957,245.9205241985568,1999.9975,24.4847125,5,1
25.991432211276543,244.53504024289305,1999.99875,24.47935,5,1
26.266482993083414,247.42591686626704,1999.99875,24.472225,5,1
26.03966856664049,255.82875918000272,1999.99875,24.4660875,5,1
26.19285289745405,260.5010255362353,1999.99875,24.459575,5,1
26.77649246647392,260.87028197406795,1999.99875,24.4517125,5,1
27.09010845962235,263.8492302230707,1999.99875,24.445549999999997,5,1
27.199713495756573,268.6866906191398,1999.99875,24.4414125,5,1
27.473309812549417,272.08654189072286,1999.99875,24.4371,5,1
27.99852794654911,272.96369105601724,1999.99625,24.434975,5,1
28.279559504584533,276.15148431708883,1999.99625,24.434312499999997,5,1
28.02715775360052,285.12163352584986,1999.9975,24.4327,5,1
28.302116543572193,288.7933691187317,1999.9975,24.4318875,5,1
29.261037649995107,284.98379572359414,1999.9975,24.4320875,5,1
29.545054522849185,288.1987063111055,1999.9975,24.4316125,5,1
29.51219106322651,294.83805822323905,1999.99625,24.4298875,5,1
29.86110718768807,297.5142260653239,1999.995,24.4289875,5,1
29.880434508476476,303.9649027094105,1999.995,24.428225,5,1
30.110546566250186,307.9871154818078,1999.99375,24.42765,5,1
30.638265383062947,308.7492968976947,1999.9925,24.427725,5,1
30.788864643962818,313.7157681157556,1999.995,24.42835,5,1
30.622568626299778,321.9820933187599,1999.9975,24.42925,5,1
30.861590051363045,325.86279337259367,1999.9975,24.42995,5,1
31.50679333219379,325.1377794186309,1999.99875,24.4317375,5,1
31.896554703422357,326.8633517029639,2000.0,24.4341875,5,1
31.8916852745251,332.87324389015646,2000.00125,24.4359375,5,1
31.79092978310524,340.1836056607121,2000.0025,24.436575,5,1
32.164989662423984,342.6616048477928,2000.0025,24.436725,5,1
32.465874930723785,345.87544637450054,2000.0025,24.4364125,5,1
32.44499504851898,352.4062333493367,2000.0025,24.435575,5,1
32.4781515391244,358.37488933540436,2000.005,24.43405,5,1
32.9100403865369,359.91660968677456,2000.0075,24.4317,5,1
33.37804505208079,361.1596019907495,2000.0075,24.4275375,5,1
33.870481390966546,362.1760548234577,2000.00625,24.422537499999997,5,1
34.280790852821426,363.78086147085537,2000.005,24.4181125,5,1
34.1516825740169,370.9998376189332,2000.00375,24.4150375,5,1
34.35202854998809,374.2258118328097,2000.00125,24.41275,5,1
34.79853787421479,374.4667059531504,1999.99875,24.4116375,5,1
34.939781401196846,378.2763891145696,1999.99625,24.41185,5,1
35.33009874214207,380.05551782949885,1999.99375,24.4116125,5,1
35.84031242223541,380.83672235069383,1999.9925,24.413437499999997,5,1
35.92114503714503,386.1823816723656,1999.9925,24.417375,5,1
35.93718990314326,392.47003315411064,1999.9925,24.4218125,5,1
36.265189718478894,395.50984238206746,1999.9925,24.4266625,5,1
36.6070988587179,398.5451045610642,1999.9925,24.43135,5,1
36.717561275595536,404.4013641178105,1999.99375,24.4356375,5,1
36.670579464637186,411.6030102839029,1999.9925,24.4412375,5,1
36.63128313321617,418.3983443902768,1999.9925,24.4488625,5,1
36.94466585745745,421.3386519711438,1999.99375,24.456875,5,1
37.36327143689513,423.2624571238768,1999.995,24.464525,5,1
37.66405213369285,426.6856509220682,1999.995,24.470799999999997,5,1
37.75773041935716,431.9925668250887,1999.995,24.475725,5,1
37.7177349813099,438.36931842429345,1999.9975,24.4809125,5,1
37.909819204854,442.3722758551483,1999.99875,24.4855375,5,1
38.241976547568214,445.2697067609338,2000.0,24.487775,5,1
38.630734012508874,447.37145797652977,2000.0,24.489,5,1
38.736923701274144,452.7191516955005,2000.0,24.488625,5,1
38.956825686687814,457.31237220029254,1999.99875,24.486575,5,1
39.5668904057618,457.39038583641417,1999.99875,24.48595,5,1
39.701927267617336,462.588789657046,1999.99875,24.4867625,5,1
39.45132690154078,471.8604608019634,1999.9975,24.4877875,5,1
39.53196457129481,477.4535154421331,1999.9975,24.488975,5,1
39.895999994867374,479.9733436897361,1999.99625,24.489925,5,1
40.07315268198633,484.59279288869345,1999.995,24.4906625,5,1
40.137658782899685,490.5732811261456,1999.995,24.4917125,5,1
40.4654948151381,493.53317338373057,1999.995,24.493025,5,1
40.5690220810672,498.7477614967204,1999.995,24.4950375,5,1
40.64638698372269,504.57156526684287,1999.995,24.4962875,5,1
41.01373031075589,507.6709730434331,1999.995,24.4963,5,1
41.150826881640825,513.0594256617156,1999.9925,24.4958375,5,1
41.11971829630125,519.9722054939513,1999.9925,24.4961,5,1
41.33922177941102,524.1391477682643,1999.99375,24.497425,5,1
41.45741557787399,529.1681670003555,1999.99375,24.50005,5,1
41.34619229960441,535.921191561726,1999.9925,24.5046,5,1
41.41718708996644,539.9063505670362,1999.9925,24.5076625,5,1
41.639829692308346,542.0237899754698,1999.99375,24.51005,5,1
41.95048124007374,543.5664414123685,1999.9925,24.513275,5,1
42.32313788450391,545.1515554536796,1999.9925,24.517275,5,1
42.522549378567646,549.0152803276521,1999.9925,24.522775000000003,5,1
42.498709789458296,555.3169872154898,1999.99125,24.5277125,5,1
42.730827483350126,558.8626386252854,1999.99,24.530525,5,1
42.934925759076854,562.7250107830324,1999.9925,24.531550000000003,5,1
43.015992658690266,567.9801637421964,1999.99375,24.532725,5,1
43.02142350602957,574.2379991208032,1999.99125,24.533900000000003,5,1
43.07138096151533,580.120072627452,1999.99125,24.5352125,5,1
43.42455144783312,582.7779648834269,1999.9925,24.536875,5,1
43.784642488846885,585.4711567167521,1999.99375,24.5360125,5,1
44.02208699356857,589.3071559734353,1999.995,24.53395,5,1
44.15559790559704,593.9952843757826,1999.995,24.5325625,5,1
44.18755638007155,599.7412812542348,1999.99375,24.531437500000003,5,1
44.141561525926434,606.4342785912513,1999.9925,24.5303375,5,1
43.97027148289127,614.3901305118201,1999.995,24.528625,5,1
43.96858275949544,619.9382850589044,1999.995,24.524225,5,1
44.486621009850495,619.2926855870925,1999.9925,24.51805,5,1
44.88797523394069,620.0030890414486,1999.99125,24.5129125,5,1
44.754656790460395,627.6695902166589,1999.99125,24.507287499999997,5,1
44.883421449166,633.361977227702,1999.99125,24.5011875,5,1
45.20424406003467,637.0935897201637,1999.99125,24.49605,5,1
45.134614383746445,645.07491620016,1999.9925,24.491625,5,1
45.07745935229165,652.883786669897,1999.99125,24.4869,5,1
45.21923027811419,658.3230882237359,1999.99125,24.48435,5,1
45.4801754005173,661.9352139512724,1999.99375,24.484125,5,1
45.79470589430695,665.0325389105534,1999.995,24.48385,5,1
45.80716633802855,671.4239312768404,1999.995,24.4846375,5,1
45.62635799525907,679.4803990627356,1999.99875,24.485625,5,1
45.123113542943834,691.0219055908059,2000.00125,24.4842,5,1
44.849341609390606,700.1981984118485,2000.0025,24.48015,5,1
45.39025876747025,700.8323672209007,2000.005,24.475175,5,1
45.93247630995202,701.1540292129845,2000.005,24.4687125,5,1
46.04420412850153,704.7902997423275,2000.005,24.45935,5,1
46.05159821344447,709.1194730671698,2000.005,24.4476875,5,1
45.95108727777128,715.5853701992161,2000.005,24.4353125,5,1
45.70625917383335,724.9409984511813,2000.0025,24.42425,5,1
45.982679357367125,729.5450203262499,2000.0025,24.4143625,5,1
46.433683273158685,732.5627059780138,2000.00125,24.406237500000003,5,1
46.48311978136956,739.8717126610335,2000.0,24.4013625,5,1
46.716695403775894,744.1136463390819,2000.0025,24.398762500000004,5,1
46.98000658929648,747.4467366524473,2000.00125,24.398,5,1
46.87780627025798,757.3328371878613,2000.0011111111112,24.40233333333333,5,1
47.111257140762014,763.361210126058,2000.00125,24.4067625,5,1
47.3387674058448,763.4829929347959,2000.0011111111112,24.40882222222222,5,1
47.097257648701024,773.7928294109007,2000.0,24.416125,5,1
47.165670005239235,775.5032202672904,2000.0,24.4162,5,1
47.72185289590905,777.64858163179,1999.9975,24.4173375,5,1
48.11445691471865,776.5212197226856,1999.9977777777776,24.41587777777778,5,1
47.818052956180736,788.4910920663259,1999.99875,24.416,5,1
47.52771211065685,797.9428554467178,1999.9975,24.416025,5,1
47.459180077140246,804.779099186065,1999.99625,24.415999999999997,5,1
47.31281379697945,812.8645843539006,1999.99625,24.4150375,5,1
47.34465886587549,819.1788968134745,1999.995,24.41345,5,1
47.569078578037114,823.2908430169463,1999.995,24.4134625,5,1
47.96121735813805,825.6804601581305,1999.99625,24.414125,5,1
47.90989090238253,832.5866941839047,1999.9975,24.413775,5,1
48.00165082547976,837.7190708988874,1999.9975,24.411925,5,1
48.295373264233,840.950465225065,1999.99875,24.40985,5,1
48.16119236351944,849.3207058935694,2000.0,24.409,5,1
48.114846827009934,856.2452940657921,2000.0,24.40925,5,1
48.19247170130324,861.5780327173717,2000.00125,24.4102875,5,1
47.94563873252426,870.6260729635359,2000.00125,24.4116,5,1
47.77935011999654,878.4295273180747,2000.0,24.4147,5,1
48.290459557132735,878.4179399748208,1999.9975,24.4192375,5,1
48.76162263521986,878.4614514678121,1999.995,24.4242,5,1
48.54755591602169,886.4717264766651,1999.995,24.429475,5,1
48.79990504221176,889.689241576141,1999.995,24.4344375,5,1
49.451363546125016,888.1666853340652,1999.995,24.4396375,5,1
49.65411057624627,891.5563321944713,1999.995,24.4446625,5,1
49.34572126200714,900.6458855830704,1999.99375,24.4491375,5,1
49.00491823559518,910.2191737318694,1999.995,24.4539125,5,1
49.02334014062096,915.8532611394284,1999.995,24.458925,5,1
49.34885393997384,917.797232755132,1999.99625,24.4637375,5,1
49.49411066640909,921.8831873703884,1999.995,24.4692,5,1
49.561118834059826,927.1211177933272,1999.99375,24.4736,5,1
49.76992648467137,930.7919487557195,1999.9925,24.4763875,5,1
50.04838370352832,933.5621434758,1999.99125,24.4795375,5,1
50.05842821472056,939.2982427446764,1999.9925,24.48305,5,1
49.76666580814195,948.515715383884,1999.99375,24.4862375,5,1
49.53491947040131,957.3660094262564,1999.995,24.4889125,5,1
49.9076482042836,959.6612451970152,1999.995,24.4909375,5,1
50.271829525186334,962.0789960334806,1999.99625,24.491275,5,1
50.11357953955844,970.216486830902,1999.99625,24.4922875,5,1
49.941207907165285,977.8932204574706,1999.9975,24.4945875,5,1
50.16429597364873,981.099593319705,2000.0,24.4962,5,1
50.13707386809567,987.6750057168466,2000.0,24.497075,5,1
49.87583039682573,997.1407050361488,2000.0,24.4953,5,1
50.14997686892489,1000.2214239677562,2000.0,24.492975,5,1
50.259781917840016,1004.717249723028,2000.00125,24.491175,5,1
49.951023764753835,1014.1947651537672,2000.0,24.4887125,5,1
50.076128026066584,1018.7176878251344,2000.00125,24.4865625,5,1
50.231885274778215,1022.3298663238528,2000.00125,24.482774999999997,5,1
50.32315031974264,1026.1955513429111,1999.99875,24.476475,5,1
50.4631880399503,1029.3261468241346,1999.99875,24.469074999999997,5,1
50.42195037802717,1034.3282531946415,1999.9975,24.463775,5,1
50.54098642540015,1036.870117955582,1999.9975,24.460099999999997,5,1
50.41442060971117,1042.477861545241,1999.9975,24.4566625,5,1
50.25931839065108,1049.800851918907,1999.99875,24.453525,5,1
50.59820972549811,1052.663981166956,1999.9975,24.448875,5,1
50.90015455548749,1056.0951700508092,1999.99875,24.443737499999997,5,1
50.64299507582912,1066.0141126548745,2000.0025,24.4399625,5,1
50.51120676393674,1074.5351017804064,2000.00375,24.4392125,5,1
50.6605762355053,1079.5210475671329,2000.005,24.437475,5,1
50.77762835467642,1084.8868863740176,2000.00375,24.4326875,5,1
50.710740116198515,1092.4381071671933,2000.0025,24.4275125,5,1
50.76339579730882,1097.8022305686318,2000.0025,24.4235375,5,1
50.90329561998605,1101.0895598743352,2000.00375,24.4213125,5,1
51.19953624014607,1101.9512761417054,2000.0025,24.419400000000003,5,1
51.17437122432269,1107.621183009078,2000.0,24.4180875,5,1
51.00498292313664,1116.5403300510045,2000.0,24.414787500000003,5,1
51.41097392374165,1118.8236877784984,1999.99875,24.4105375,5,1
52.01298969379216,1118.656999048568,1999.9975,24.408325,5,1
52.02116132246443,1125.2348755012565,1999.99875,24.4075,5,1
51.377858737657064,1139.2726167373792,1999.99875,24.407025,5,1
51.15843812265314,1148.0000955394682,2000.0,24.405725,5,1
51.23413015272927,1153.4235864880195,2000.0025,24.403625,5,1
51.260560919732384,1159.788295004446,2000.00375,24.4001625,5,1
51.02714041928285,1168.930274276349,2000.0025,24.396875,5,1
50.55706088468673,1181.1509860826695,2000.00375,24.3943875,5,1
51.168070546560145,1181.2410899357014,2000.005,24.390375,5,1
52.21446696543197,1176.0754692383905,2000.00375,24.385475,5,1
52.12451131177184,1183.6393347853782,2000.00375,24.3802375,5,1
51.702800969819,1195.1004231525042,2000.0025,24.374787500000004,5,1
51.85784571976795,1200.1785796418417,1999.99875,24.3719,5,1
51.88904297511011,1206.5885540776997,1999.9975,24.3719625,5,1
52.02350940468809,1211.660198000712,1999.99875,24.3730125,5,1
52.26184144466818,1215.4588856868722,1999.99875,24.3735125,5,1
10.69424223417504,123.41378080749686,2000.01,22.8118,6,1
10.697531319284057,123.38566110971576,2000.01,22.8062,6,1
